Anno,ISTAT_COD,PROVINCIA,COMUNE,ISTAT_RER,ISTAT_PROV,ISTAT_COM,LATITUDE,LONGITUDE,Abitanti,PP,CS,altro,C,E,CdR,R.S.A.,COM.DOM.,COM.COM.,Macro,Rifiuto1,Rifiuto2,EER,TOTALE(Kg)
2022,08040012,FC,Forlì,08,040,012,"44,22274","12,040731",117.121,,,3.765,,,387,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Batterie e accumulatori,PILE,200133,4.152
2022,08040012,FC,Forlì,08,040,012,"44,22274","12,040731",117.121,,,,,,166.824,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,PICCOLI ELETTRODOMESTICI,200136,166.824
2022,08040012,FC,Forlì,08,040,012,"44,22274","12,040731",117.121,,,,4.078,,114.142,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,GRANDI ELETTRODOMESTICI,200136,118.220
2022,08040012,FC,Forlì,08,040,012,"44,22274","12,040731",117.121,,,,,,,27.770,,,RIFIUTI URBANI INDIFFERENZIATI (DM 26/05/16),Rifiuti urbani non differenziati,"art.238,c.10,D.Lgs.152/06 - Rifiuti urbani non differenziati",200301,27.770
2022,08040012,FC,Forlì,08,040,012,"44,22274","12,040731",117.121,,,1.220,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Rifiuti da costruzione e demolizione,"Rifiuti misti dell'attività di costruzione e demolizione. SOLO quelli classificati come Urbani, vale a dire provenienti dalla raccolta di rifiuti abbandonati su suolo pubblico",170904,1.220
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,747.227,,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Umido,Frazione organica umida domestica,200108,747.227
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,320.630,,16.980,185.860,,115.120,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Verde,Scarti vegetali derivanti dalla manutenzione del verde,200201,638.590
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,497.723,,84.720,,,83.185,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,Carta e cartone,200101,665.628
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,,,,,,32.189,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,Imballaggi in carta e cartone,150101,32.189
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,,,44.870,,,18.063,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Plastica,Imballaggi in plastica,150102,62.933
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,,,,,,1.045,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Vetro,Vetro,200102,1.045
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,467.635,,,,,3.659,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Vetro,Imballaggi in vetro,150107,471.294
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,,,,,,3.948,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Tessili,Indumenti smessi e abbigliamento usato,200110,3.948
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,,,,,146,15,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Contenitori TFC,Imballaggi contenenti sostanze pericolose,150110,161
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,,,650,,,192,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Toner,Cartucce e toner per stampa,080318,842
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,,,,388,,7.373,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE pericolosi,200135,7.761
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,,,,,289,28,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE neon,200121,317
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,,,,1.988,,19.334,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE con CFC,200123,21.322
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,,10.300,70,,400,40,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Oli e grassi commestibili,Oli e grassi commestibili,200125,10.810
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,,,,,474,48,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Oli e grassi minerali,Oli e grassi minerali,200126,522
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,,,,,468,48,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),"Vernici, inchiostri, adesivi e resine","Vernici, inchiostri, adesivi e resine pericolosi",200127,516
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,,,,,27,1,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Solventi,Solventi,200113,28
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,,,,,9,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Acidi,Acidi,200114,9
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,,,,,21,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Sostanze alcaline,Sostanze alcaline,200115,21
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,,,,,42,3,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Pesticidi,Pesticidi,200119,45
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,,,,,33,1,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Detergenti,Detergenti contenenti sostanze pericolose,200129,34
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,,,1.291,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Farmaci,Farmaci e medicinali scaduti non pericolosi,200132,1.291
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,,,,,,2.429,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Batterie e accumulatori,Batterie ed accumulatori pericolosi,200133,2.429
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,,,,,,3.056,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Altri rifiuti,Pneumatici fuori uso da utenze domestiche,160103,3.056
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,,,,,54,6,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Altri rifiuti,Filtri dell'olio,160107,60
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,,,,,392,41,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Altri rifiuti,Gas in contenitori a pressione pericolosi,160504,433
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,,,,,,219.072,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Legno,Legno,200138,219.072
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,369.819,,239.710,,,,,,,RIFIUTI URBANI INDIFFERENZIATI (DM 26/05/16),Rifiuti urbani non differenziati,Rifiuti urbani non differenziati,200301,609.529
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,,,68.100,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Spazzamento strade a recupero,Spazzamento strade avviato a recupero,200303,68.100
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,,,,18.292,,113.831,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Ingombranti a recupero,Rifiuti ingombranti avviato a recupero,200307,132.123
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,,,,,,33.705,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Metalli ferrosi,Metalli ferrosi,200140,33.705
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,426.599,,,,,24.418,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Multimateriale,Imballaggi misti (PLASTICA+FERRO+ALLUMINIO),150106,451.017
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,,,,,,,64.900,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Multimateriale,"art.238,c.10,D.Lgs.152/06 - Imballaggi misti",150106,64.900
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,,62.740,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Tessili,Indumenti smessi e abbigliamento usato raccolto da Associazioni Volontariato,200110,62.740
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,,,20.180,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Verde,Raccolta Comunale - Scarti vegetali derivanti dalla manutenzione del verde,200201,20.180
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,,,3.241,,,63,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Batterie e accumulatori,PILE,200133,3.304
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,,,,,,23.497,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,PICCOLI ELETTRODOMESTICI,200136,23.497
2022,08040013,FC,Forlimpopoli,08,040,013,"44,18955","12,12824",13.115,,,,1.012,,16.474,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,GRANDI ELETTRODOMESTICI,200136,17.486
2022,08040014,FC,Galeata,08,040,014,"43,99119","11,91344",2.466,152.657,,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Umido,Frazione organica umida domestica,200108,152.657
2022,08040014,FC,Galeata,08,040,014,"43,99119","11,91344",2.466,,,1.490,5.680,,28.980,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Verde,Scarti vegetali derivanti dalla manutenzione del verde,200201,36.150
2022,08040014,FC,Galeata,08,040,014,"43,99119","11,91344",2.466,99.188,,8.800,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,Carta e cartone,200101,107.988
2022,08040014,FC,Galeata,08,040,014,"43,99119","11,91344",2.466,,,,,,13.692,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,Imballaggi in carta e cartone,150101,13.692
2022,08040014,FC,Galeata,08,040,014,"43,99119","11,91344",2.466,,,7.525,,,9.128,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Plastica,Imballaggi in plastica,150102,16.653
2022,08040014,FC,Galeata,08,040,014,"43,99119","11,91344",2.466,,125.580,,,,2.765,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Vetro,Imballaggi in vetro,150107,128.345
2022,08040014,FC,Galeata,08,040,014,"43,99119","11,91344",2.466,,,,,,987,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Tessili,Indumenti smessi e abbigliamento usato,200110,987
2022,08040014,FC,Galeata,08,040,014,"43,99119","11,91344",2.466,,,,,,356,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Contenitori TFC,Imballaggi contenenti sostanze pericolose,150110,356
2022,08040014,FC,Galeata,08,040,014,"43,99119","11,91344",2.466,,,30,,,56,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Toner,Cartucce e toner per stampa,080318,86
2022,08040014,FC,Galeata,08,040,014,"43,99119","11,91344",2.466,,,,,,4.880,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE pericolosi,200135,4.880
2022,08040014,FC,Galeata,08,040,014,"43,99119","11,91344",2.466,,,,,,91,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE neon,200121,91
2022,08040014,FC,Galeata,08,040,014,"43,99119","11,91344",2.466,,,,,,8.672,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE con CFC,200123,8.672
2022,08040014,FC,Galeata,08,040,014,"43,99119","11,91344",2.466,,1.000,,,,595,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Oli e grassi commestibili,Oli e grassi commestibili,200125,1.595
2022,08040014,FC,Galeata,08,040,014,"43,99119","11,91344",2.466,,,,,,42,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Oli e grassi minerali,Oli e grassi minerali,200126,42
2022,08040014,FC,Galeata,08,040,014,"43,99119","11,91344",2.466,,,,,,224,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),"Vernici, inchiostri, adesivi e resine","Vernici, inchiostri, adesivi e resine pericolosi",200127,224
2022,08040014,FC,Galeata,08,040,014,"43,99119","11,91344",2.466,,,,,,23,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Pesticidi,Pesticidi,200119,23
2022,08040014,FC,Galeata,08,040,014,"43,99119","11,91344",2.466,,,,,,92,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Detergenti,Detergenti contenenti sostanze pericolose,200129,92
2022,08040014,FC,Galeata,08,040,014,"43,99119","11,91344",2.466,,,,,,532,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Farmaci,Farmaci e medicinali scaduti non pericolosi,200132,532
2022,08040014,FC,Galeata,08,040,014,"43,99119","11,91344",2.466,,,,,,294,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Batterie e accumulatori,Batterie ed accumulatori pericolosi,200133,294
2022,08040014,FC,Galeata,08,040,014,"43,99119","11,91344",2.466,,,,,,3.486,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Altri rifiuti,Pneumatici fuori uso da utenze domestiche,160103,3.486
2022,08040014,FC,Galeata,08,040,014,"43,99119","11,91344",2.466,,,,,,22,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Altri rifiuti,Filtri dell'olio,160107,22
2022,08040014,FC,Galeata,08,040,014,"43,99119","11,91344",2.466,,,,,,175,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Altri rifiuti,Gas in contenitori a pressione pericolosi,160504,175
2022,08040014,FC,Galeata,08,040,014,"43,99119","11,91344",2.466,,,,,,67.025,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Legno,Legno,200138,67.025
2022,08040014,FC,Galeata,08,040,014,"43,99119","11,91344",2.466,85.147,,33.520,,,,,,,RIFIUTI URBANI INDIFFERENZIATI (DM 26/05/16),Rifiuti urbani non differenziati,Rifiuti urbani non differenziati,200301,118.667
2022,08040014,FC,Galeata,08,040,014,"43,99119","11,91344",2.466,,,12.000,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Spazzamento strade a recupero,Spazzamento strade avviato a recupero,200303,12.000
2022,08040014,FC,Galeata,08,040,014,"43,99119","11,91344",2.466,,,,1.390,,32.875,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Ingombranti a recupero,Rifiuti ingombranti avviato a recupero,200307,34.265
2022,08040014,FC,Galeata,08,040,014,"43,99119","11,91344",2.466,,,,,,12.201,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Metalli ferrosi,Metalli ferrosi,200140,12.201
2022,08040014,FC,Galeata,08,040,014,"43,99119","11,91344",2.466,,,,,,,16.440,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,"art.238,c.10,D.Lgs.152/06 - Imballaggi in carta e cartone",150101,16.440
2022,08040014,FC,Galeata,08,040,014,"43,99119","11,91344",2.466,70.131,,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Multimateriale,Imballaggi misti (PLASTICA+FERRO+ALLUMINIO),150106,70.131
2022,08040014,FC,Galeata,08,040,014,"43,99119","11,91344",2.466,,,359,,,49,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Batterie e accumulatori,PILE,200133,408
2022,08040014,FC,Galeata,08,040,014,"43,99119","11,91344",2.466,,,,,,5.467,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,PICCOLI ELETTRODOMESTICI,200136,5.467
2022,08040014,FC,Galeata,08,040,014,"43,99119","11,91344",2.466,,,,,,8.470,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,GRANDI ELETTRODOMESTICI,200136,8.470
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,1.117.100,,311.900,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Umido,Frazione organica umida domestica,200108,1.429.000
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,,488.840,18.320,335.730,,27.210,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Verde,Scarti vegetali derivanti dalla manutenzione del verde,200201,870.100
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,69.500,333.830,4.510,,,58.354,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,Carta e cartone,200101,466.194
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,,,127.970,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,Imballaggi in carta e cartone,150101,127.970
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,,,55.800,,,17.787,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Plastica,Imballaggi in plastica,150102,73.587
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,4.350,353.980,,,,571,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Vetro,Imballaggi in vetro,150107,358.901
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,,,,,,310,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Contenitori TFC,Imballaggi contenenti sostanze pericolose,150110,310
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,,,350,,,258,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Toner,Cartucce e toner per stampa,080318,608
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,,,,,,7.973,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE pericolosi,200135,7.973
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,,,,,,470,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE neon,200121,470
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,,,,,,12.235,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE con CFC,200123,12.235
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,,4.200,,,,1.120,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Oli e grassi commestibili,Oli e grassi commestibili,200125,5.320
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,,,,,,539,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Oli e grassi minerali,Oli e grassi minerali,200126,539
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,,,,,,2.020,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),"Vernici, inchiostri, adesivi e resine","Vernici, inchiostri, adesivi e resine pericolosi",200127,2.020
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,,,,,,58,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Pesticidi,Pesticidi,200119,58
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,,,,,,86,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Detergenti,Detergenti contenenti sostanze pericolose,200129,86
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,,,,,,88,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Farmaci,Farmaci e medicinali scaduti non pericolosi,200132,88
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,,,,,,2.918,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Altri rifiuti,Pneumatici fuori uso da utenze domestiche,160103,2.918
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,,,,,,83,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Altri rifiuti,Filtri dell'olio,160107,83
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,,,,,,267,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Altri rifiuti,Gas in contenitori a pressione pericolosi,160504,267
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,,,,,,354.192,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Legno,Legno,200138,354.192
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,,,161.085,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Legno,Imballaggi in legno,150103,161.085
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,817.060,710,196.580,,,,,,,RIFIUTI URBANI INDIFFERENZIATI (DM 26/05/16),Rifiuti urbani non differenziati,Rifiuti urbani non differenziati,200301,1.014.350
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,,,202.240,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Spazzamento strade a recupero,Spazzamento strade avviato a recupero,200303,202.240
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,,,17.776,87.364,,22.648,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Ingombranti a recupero,Rifiuti ingombranti avviato a recupero,200307,127.788
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,,,,,,18.728,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Metalli ferrosi,Metalli ferrosi,200140,18.728
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,,,,,,,195.838,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,"art.238,c.10,D.Lgs.152/06 - Imballaggi in carta e cartone",150101,195.838
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,,,,,,,419,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,"art.238,c.10,D.Lgs.152/06 - Carta e cartone",200101,419
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,,,,,,,35.420,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Legno,"art.238,c.10,D.Lgs.152/06 - Imballaggi in legno",150103,35.420
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,,,49.300,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Multimateriale,Imballaggi misti (CARTA+PLASTICA+FERRO+ALLUMINIO+LEGNO),150106,49.300
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,133.490,313.140,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Multimateriale,Imballaggi misti (PLASTICA+FERRO+ALLUMINIO),150106,446.630
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,,,,,,,23.920,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Multimateriale,"art.238,c.10,D.Lgs.152/06 - Imballaggi misti",150106,23.920
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,,,,,,,1.651,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Plastica,"art.238,c.10,D.Lgs.152/06 - Imballaggi in plastica",150102,1.651
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,,,,,,,18,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Toner,"art.238,c.10,D.Lgs.152/06 - Cartucce e toner per stampa",080318,18
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,,,,,6,1.526,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Batterie e accumulatori,BATTERIE,200133,1.532
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,,,1.512,,,268,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Batterie e accumulatori,PILE,200133,1.780
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,,,,,,16.328,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,PICCOLI ELETTRODOMESTICI,200136,16.328
2022,08040015,FC,Gambettola,08,040,015,"44,1183","12,34825",10.732,,,,,,7.951,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,GRANDI ELETTRODOMESTICI,200136,7.951
2022,08040016,FC,Gatteo,08,040,016,"44,13127","12,392",9.333,1.364.100,,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Umido,Frazione organica umida domestica,200108,1.364.100
2022,08040016,FC,Gatteo,08,040,016,"44,13127","12,392",9.333,,359.230,45.500,437.640,,17.154,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Verde,Scarti vegetali derivanti dalla manutenzione del verde,200201,859.524
2022,08040016,FC,Gatteo,08,040,016,"44,13127","12,392",9.333,90.850,385.740,54.210,,1.637,24.536,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,Carta e cartone,200101,556.973
2022,08040016,FC,Gatteo,08,040,016,"44,13127","12,392",9.333,,,250.690,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,Imballaggi in carta e cartone,150101,250.690
2022,08040016,FC,Gatteo,08,040,016,"44,13127","12,392",9.333,,,31.360,,,4.382,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Plastica,Imballaggi in plastica,150102,35.742
2022,08040016,FC,Gatteo,08,040,016,"44,13127","12,392",9.333,179.770,208.400,48.300,,346,1.937,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Vetro,Imballaggi in vetro,150107,438.753
2022,08040016,FC,Gatteo,08,040,016,"44,13127","12,392",9.333,,,752,,11,105,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Toner,Cartucce e toner per stampa,080318,868
2022,08040016,FC,Gatteo,08,040,016,"44,13127","12,392",9.333,,,,,1.263,7.439,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE pericolosi,200135,8.702
2022,08040016,FC,Gatteo,08,040,016,"44,13127","12,392",9.333,,,,,34,283,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE neon,200121,317
2022,08040016,FC,Gatteo,08,040,016,"44,13127","12,392",9.333,,,,,291,14.317,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE con CFC,200123,14.608
2022,08040016,FC,Gatteo,08,040,016,"44,13127","12,392",9.333,,1.640,,,260,1.512,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Oli e grassi commestibili,Oli e grassi commestibili,200125,3.412
2022,08040016,FC,Gatteo,08,040,016,"44,13127","12,392",9.333,,,,,18,376,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Oli e grassi minerali,Oli e grassi minerali,200126,394
2022,08040016,FC,Gatteo,08,040,016,"44,13127","12,392",9.333,,,,,63,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),"Vernici, inchiostri, adesivi e resine","Vernici, inchiostri, adesivi e resine pericolosi",200127,63
2022,08040016,FC,Gatteo,08,040,016,"44,13127","12,392",9.333,,,,,80,4.678,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Altri rifiuti,Pneumatici fuori uso da utenze domestiche,160103,4.758
2022,08040016,FC,Gatteo,08,040,016,"44,13127","12,392",9.333,,,,,579,142.117,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Legno,Legno,200138,142.696
